time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,62.94932813781091,-1.1600166560211531,3.610086655534037,101.49612855151167,0.3340511075745276,5.849141431495969,0.0,0.9145802364930863,3.0270034142851734,29.74899675776375,0.38102381321255396,-0.3671110656413142,0.0,899.6085304555726,899.910056068206,900.293386790742,900.3979574027055
0.06,2.100326519225443,-1.456581446444837e-07,3.8569753565952883e-07,0.06995722169833708,0.00010282762621560693,4.2119341980395575e-05,0.0,-1.4102344629297203e-05,3.593278470372943e-05,2.3302664523914003,0.0049386322167520305,0.002070465733389761,0.0,900.1389279817892,900.2226822374358,899.6824277538684,899.8822946740557
0.12000000000000001,2.101792073276422,-6.281071084071532e-06,1.718532158722968e-05,0.27907969148422257,0.0006239890025367956,6.283097994605508,0.0,-0.0001964221203029185,0.0007014735745867262,4.634191169816531,0.015288738435452524,-0.012345760977695273,0.0,900.4645018125053,899.881232995486,899.7375299112701,900.1562764849492
0.18,2.104495617371277,6.491130103737616e-07,0.0001295646978836033,0.6248346530382028,0.0020599275965560437,6.281920183921766,0.0,0.0007972380149722277,0.0035444191041656965,6.880340349062329,0.03721326164561872,-0.041078006892245736,0.0,900.5582307298658,899.3955215228135,899.5558101209596,900.4429433952115
0.23999999999999996,2.108401482559249,0.0001911047508691363,0.0005498557429141637,1.1029626887374981,0.00484584676545019,6.27911442315968,0.0,0.00657981091016969,0.011463862159533397,9.042794748525084,0.06038965247233007,-0.06165792780353873,0.0,900.5757912224722,899.7427951525148,899.7405889735608,900.6785340949252
0.3,2.113455787320899,0.0009640177086958025,0.0016806308401796921,1.7076524917130536,0.009161356390017694,6.274951488907835,0.0,0.02059547647525435,0.02769802995680265,11.095926946187472,0.08843379206313831,-0.09301471980024693,0.0,900.6586919085094,899.3882563614363,899.5462965641243,900.682392143018
0.36000000000000004,2.119588654564179,0.0029027570734521894,0.004114291775502735,2.4317740852832,0.014926345903617744,6.268963326445572,0.0,0.045958239679031516,0.055275616606189265,13.021491520927082,0.10813766919362346,-0.11898751889790198,0.0,900.3831964843044,899.3283546170966,899.758377328224,900.5585643565406
0.4200000000000001,2.126717542154397,0.006775267865644435,0.008589217902176104,3.2672821585594876,0.021804679249590286,6.2614830616521004,0.0,0.0853211076176436,0.09587339806582829,14.807245489145568,0.1252044628759971,-0.1395479719479687,0.0,900.2818422025131,899.4436939486087,899.9876130355533,900.682651371833
0.48000000000000015,2.134751422008891,0.013458675056901596,0.015902417584718605,4.205497192770084,0.029474419177213385,6.25272676716591,0.0,0.1397104704092878,0.14985187758332028,16.444286291477944,0.13261560763208163,-0.16346910352341185,0.0,900.3569637834293,899.3799852565272,900.0423321397915,900.3481517763051
0.5400000000000001,2.1435944982667836,0.023863991831671132,0.026833309593328834,5.237370418888044,0.03757827490901455,6.242767013930251,0.0,0.20939540676020638,0.21624462026983665,17.929130705466466,0.13955547950363575,-0.17159227468942273,0.0,899.7872018386054,899.4471021479609,899.9439676552422,900.2316198498102
0.6000000000000002,2.1531504116238134,0.03888895760504439,0.04208417958299404,6.353872900176453,0.04623036785350365,6.232428322207296,0.0,0.2933936585996726,0.29364239274058657,19.265765753391218,0.15216038803667453,-0.17378823982673317,0.0,899.9261711129327,899.8252061468177,899.9432814393596,900.461367476106
0.6600000000000003,2.1633259306216583,0.05932218846652687,0.06227750117667,7.546194395128497,0.055822497847644925,6.221994300256476,0.0,0.389296950348151,0.3808803345162718,20.45742868154483,0.17199195797847236,-0.174125262262387,0.0,899.8369718360691,899.8110276965884,899.6482938948137,900.4612090959934
0.7200000000000003,2.174032188859776,0.08580391421004889,0.08798765808594748,8.805879288000348,0.06660111538253499,6.211754435584481,0.0,0.49463574244333447,0.4774879112080754,21.512536748896583,0.1916937540797609,-0.1645201349643099,0.0,899.6972321993156,900.0744205458425,899.5477944972922,900.3587253385176
0.7800000000000004,2.185186290228568,0.1188173488498155,0.11976217748270487,10.124980228190422,0.07839546393440155,6.202000451854907,0.0,0.6066215045268318,0.582936484195374,22.439529029326195,0.20486949654563688,-0.15892456972705682,0.0,899.5322110131805,899.7483841551998,899.4705112663491,900.0204432600835
0.8400000000000004,2.196712266271775,0.1586938624082286,0.15811179386412536,11.496193222696615,0.09081354828416544,6.192779034702125,0.0,0.7231058552248143,0.6964955492514411,23.25124225063834,0.21085958510391148,-0.14487726800133943,0.0,899.3881945406504,899.9479990686573,899.7357824295116,899.9967120231181
0.9000000000000005,2.2085422162202804,0.20564070341118937,0.20348537864306648,12.912919252682174,0.10360891719113052,6.184243201311979,0.0,0.8420194457957495,0.8168749546125804,23.95829844514058,0.21765651775306832,-0.1374964444730704,0.0,899.4534109735603,899.7448060809063,899.7656356219649,900.0605119872113
0.9600000000000005,2.22061585143227,0.2597553877754851,0.2562550591628486,14.3692041060281,0.11670680052429638,6.176425348399459,0.0,0.9618527766365846,0.9428760431126733,24.571508423295,0.2195490649375647,-0.11881905334943924,0.0,899.1426633971106,899.8932066007408,899.807465727767,899.9047986872947
1.0200000000000005,2.232880159588901,0.3210540379852831,0.3167262996173,15.859743585398954,0.13006296184724153,6.169437149188184,0.0,1.081308908456853,1.0734515128366413,25.101664132449088,0.228091584314888,-0.11214665361749182,0.0,899.4115881305796,899.6773256651469,899.5214355586098,899.8890794439951
1.0800000000000005,2.2452891148937226,0.38949210265534534,0.385154109535133,17.37988213612374,0.1439107652220244,6.162697474376991,0.0,1.199799529250013,1.2080330527294194,25.559584929144933,0.23571340244833097,-0.11269262312104363,0.0,899.4925263122033,899.4662078297179,899.7029822652473,900.0350964646713
1.1400000000000006,2.257802952237146,0.46501308653153745,0.46177029804965175,18.925588146425916,0.1580809042227358,6.15583961116781,0.0,1.3174461240710036,1.3463444678851724,25.955224941073944,0.23706323749675218,-0.11771536778607401,0.0,899.6007591542509,899.3928262800403,900.1107408279081,900.1900448417474
1.2000000000000006,2.2703870809979643,0.547572816580684,0.5467812752305954,20.493345404799634,0.1723850957461739,6.1485724661399175,0.0,1.4345058035343152,1.487800509221454,26.29583600244479,0.24095205699650335,-0.12897660757274176,0.0,899.7508548696605,899.289383050157,899.9505156320298,900.1331692669345
1.2600000000000007,2.2830111099824344,0.6371560748599684,0.6403674833332547,22.080091927893054,0.18701633778922933,6.140623991125116,0.0,1.5516834578567376,1.6321725451976834,26.58929645825004,0.24909469823500247,-0.14058599096501953,0.0,899.8033194806951,899.3264591310527,899.764088491259,900.1203224277432
1.3200000000000007,2.295648496136492,0.7337947698381435,0.7427052163751254,23.683218382193466,0.20203170698577555,6.132089070396699,0.0,1.6697979730836796,1.7795355571722022,26.842809274490136,0.252479011224647,-0.14579656047819756,0.0,899.7986868319834,899.579953858571,899.7420351549046,899.9071600444646
1.3800000000000008,2.3082760793670385,0.837567253331388,0.8539804817543506,25.30053477411334,0.21750781175442135,6.123114763642395,0.0,1.7895505622837542,1.9301060591739054,27.063124064908735,0.26705601411821184,-0.15844594156600697,0.0,900.2331980612107,899.7121988281326,899.452350713417,900.0727279783329
1.4400000000000008,2.320873678650165,0.9485906384368633,0.9743939900522086,26.930213007634855,0.23374593347950423,6.113366404858876,0.0,1.9116147611045908,2.084212578363236,27.25564832976073,0.2769617013848662,-0.1720588734247872,0.0,900.3993019239591,899.8374701555783,899.6093894432295,900.0439025966795
1.5000000000000009,2.3334233814321323,1.0670233652752386,1.104164473341633,28.57070973708127,0.250631069711825,6.102969132058863,0.0,2.0366423157777147,2.2420612243745293,27.424433412049098,0.2890890736988552,-0.17586305911280592,0.0,900.0395160555375,899.8732394696434,899.6527597612213,900.1801530589847
