time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.2713277735889643,-1.3950133789522494,16.66358375073087,6.082286437454574,0.2537934110200979,0.0,-1.3980780091170493,-2.036103310821538,4.489388710311939,-0.11836292243426227,0.1883435730148133,0.0,434.95297604497046,434.6192080521437,435.31179034329523,433.99745116678173
2.640000000000002,-0.3606923894892918,-1.521434494492136,16.935793434216638,6.0753719609395525,0.2653257556614488,0.0,-1.5817328039082992,-2.1784668041442488,4.583079735757962,-0.10963780386231246,0.198976478759201,0.0,468.6975598429468,469.5570469816229,470.2296576674777,470.8940602484625
2.700000000000002,-0.4599196267749724,-1.655470694169887,17.208527780618628,6.069022918705073,0.27711214231379966,0.0,-1.7267733964148442,-2.2898870391849573,4.507694906464106,-0.09910672257914722,0.19082116743901767,0.0,416.7120180128828,416.03890405698235,414.8643235073474,415.77740375285026
2.760000000000002,-0.5684603618859657,-1.796602724734125,17.478112104402115,6.063283713250314,0.28869452635154413,0.0,-1.8921718924156472,-2.414935041817368,4.477815484378038,-0.08951792104541147,0.19713753245783244,0.0,432.71223645998595,433.2810700309395,432.0987999809334,432.8984141353223
2.820000000000002,-0.687503488190824,-1.9456049637641613,17.747045671037558,6.057698560401377,0.30067463083538293,0.0,-2.076893204371274,-2.5521748706369487,4.485748215197069,-0.10139061540466188,0.20429517787124152,0.0,447.53460325904604,448.1555255410115,446.8962855560797,445.91996653443795
2.880000000000002,-0.8160062702757082,-2.1016114221345767,18.010597111652338,6.051375607023289,0.3132746044095134,0.0,-2.207453086416013,-2.6485129215598997,4.299376173783661,-0.11487363433786026,0.2194710392014197,0.0,376.84400765788547,378.3600053564154,379.8934637979877,378.586165248374
2.940000000000002,-0.9546510313603128,-2.264994613304319,18.269286063351736,6.044211426525649,0.3263714090330545,0.0,-2.415089895108341,-2.798058081401545,4.322423278993696,-0.130481688559696,0.21578976898919502,0.0,455.2518725145075,455.00307328117725,454.6600123900095,453.3949021947557
3.000000000000002,-1.1058780205853134,-2.43738942505209,18.528874231794983,6.036388474538587,0.33899692588347197,0.0,-2.6268050075441294,-2.9489566472217805,4.329346683082097,-0.13018516665743257,0.196673717847872,0.0,453.36859488348017,451.8722239775872,451.09233012499783,451.10097034318665
3.0600000000000023,-1.2705324179219732,-2.6193101165754675,18.79008949436485,6.0284890743865205,0.35156928521929043,0.0,-2.8626035259067004,-3.115564674628088,4.376359793914869,-0.1347716773325092,0.22737827846345343,0.0,467.24870238286877,469.67637050185533,467.509076428513,467.1365057404832
3.1200000000000023,-1.4494631151528112,-2.811279731996326,19.053639738464756,6.020453527695018,0.36471247292444264,0.0,-3.1027628348732614,-3.2839046606313937,4.407121734607463,-0.1322872373566736,0.19203817660007758,0.0,467.38071604946407,464.6615044164583,465.71851559927836,465.8972058306694
3.1800000000000024,-1.642488426989747,-3.013104107642925,19.31746556381107,6.012817674187811,0.37616988893966763,0.0,-3.3322284649640226,-3.444049293364747,4.385854712402695,-0.11875389751050414,0.18870546592259352,0.0,451.54416562267596,451.3100627858165,451.4078855896355,452.48425936491776
3.2400000000000024,-1.8488547071003065,-3.2242298542467807,19.578339241537268,6.005224827666588,0.38756213174812437,0.0,-3.5474561738435186,-3.5939270210879877,4.309002404945842,-0.15052230130573535,0.19210147345163375,0.0,434.6356696881634,434.95618608538985,436.39924298493594,433.72297167429787
3.3000000000000025,-2.070645292256077,-3.4460246985345355,19.83989947851332,5.996808283556639,0.3992525607982653,0.0,-3.846270093478958,-3.799675577800021,4.407462364962227,-0.1251619086182119,0.19981435333390637,0.0,495.78605920027076,496.3851709759618,496.29662771301156,498.1383900136539
3.3600000000000025,-2.3085459873383427,-3.6789295742612023,20.1024874188343,5.989514220540414,0.4111421957814292,0.0,-4.084549945089771,-3.9642228160397024,4.344240411195774,-0.11521108293205459,0.19463530114601352,0.0,447.34050094427243,446.95661346574536,446.71684116407266,447.51439623832283
3.4200000000000026,-2.559983684980385,-3.9211764425582407,20.35902903050682,5.982738282601531,0.42285468777111923,0.0,-4.297525204690898,-4.111091680710627,4.206363094980328,-0.10872886118568721,0.1963282487115222,0.0,422.51268579116726,422.69800808031226,422.4277384173146,422.9744114055827
3.4800000000000026,-2.8242339210827723,-4.172231240358633,20.60685869539444,5.976676298896512,0.4341185715807905,0.0,-4.511632893087195,-4.257790402163306,4.053880632211595,-0.08892168312619282,0.15890645139140613,0.0,420.31323994485905,417.0918471486709,418.67362820287246,420.384148417761
3.5400000000000027,-3.1016594968955187,-4.432276398489986,20.84574829791627,5.971339722351306,0.4432916694916269,0.0,-4.736555105335353,-4.4107273242637435,3.908353791918419,-0.08898546510357994,0.13678121946988644,0.0,424.74828647735694,422.86898515623494,423.49175332472925,423.4792481579455
3.6000000000000028,-3.393785625719584,-4.702262808671819,21.077902361937262,5.966623112949749,0.45135633280103793,0.0,-5.001458645114123,-4.5890642584574755,3.8289137246500724,-0.06334766918188854,0.1291969671863188,0.0,450.1374129307038,449.53949131092054,449.6902460886817,451.7575918503351
3.660000000000003,-3.7017069237801277,-4.982867708476691,21.304669028861447,5.962620236874592,0.46014721195857433,0.0,-5.263104454537674,-4.764622863645076,3.7288617569337017,-0.07447688128940459,0.16834676634035028,0.0,444.1620229775648,447.38092579799564,445.9891701715605,445.07565593709774
3.720000000000003,-4.027262788329722,-5.275200519998897,21.528667169341844,5.958430138560846,0.46980379755509016,0.0,-5.589173126484994,-4.979806634785953,3.7356985026061595,-0.061878288225115805,0.13896976089497193,0.0,487.39020429882515,485.21072729767275,486.20509694829093,487.1449846952405
3.780000000000003,-4.371469104057916,-5.579824125683748,21.750835166246226,5.95475367289087,0.4779233075729392,0.0,-5.884763047231198,-5.174405413541895,3.66838665685124,-0.06009378029659898,0.12681349503488765,0.0,465.7870392972658,464.85106687483153,465.0623849970132,465.1996773483356
